Input Index,Stereo Set,Data Type,BYTES_ALIGN_MEMORY,NUM_DATA_ALIGN_WIDTH,Loop Iters Templated,Num Possible Disparity Values,Num BP Levels,Num BP Iterations,DISC_K_BP,DATA_K_BP,LAMBDA_BP,SIGMA_BP,Memory Optimization Level,Indexing Optimization Level,Run Success,Acceleration,Number of threads,Vectorization,Image Width,Image Height,Time init settings malloc (15 timings),Level 0 Data Costs (15 timings),Level 1 Data Costs (15 timings),Level 2 Data Costs (15 timings),Level 3 Data Costs (15 timings),Level 4 Data Costs (15 timings),Level 5 Data Costs (No timings) ,Level 6 Data Costs (No timings) ,Level 7 Data Costs (No timings) ,Level 8 Data Costs (No timings) ,Level 9 Data Costs (No timings) ,Total time get data costs after bottom level (15 timings),Time to init message values (15 timings),Time to init message values (kernel portion only) (15 timings),Total time BP Iters (15 timings),Total time Copy Data (15 timings),Total time Copy Data (kernel portion only) (15 timings),Total time Copy Data (memory management portion only) (No timings) ,Time get output disparity (15 timings),Time final free (15 timings),Total timed (15 timings),Smoothing Runtime (15 timings),Level 0 BP Runtime (15 timings),Level 1 BP Runtime (15 timings),Level 2 BP Runtime (15 timings),Level 3 BP Runtime (15 timings),Level 4 BP Runtime (15 timings),Level 5 BP Runtime (No timings) ,Level 6 BP Runtime (No timings) ,Level 7 BP Runtime (No timings) ,Level 8 BP Runtime (No timings) ,Level 9 BP Runtime (No timings) ,Level 0 Copy Runtime (15 timings),Level 1 Copy Runtime (15 timings),Level 2 Copy Runtime (15 timings),Level 3 Copy Runtime (15 timings),Level 4 Copy Runtime (15 timings),Level 5 Copy Runtime (No timings) ,Level 6 Copy Runtime (No timings) ,Level 7 Copy Runtime (No timings) ,Level 8 Copy Runtime (No timings) ,Level 9 Copy Runtime (No timings) ,Total BP Runtime (15 timings),Total Runtime not including data transfer time (15 timings),Total runtime including data transfer time (15 timings),Median Optimized Runtime (including transfer time),Average Single-Thread CPU run time,Optimized CPU output vs. Ground Truth result,Average RMS error,Average RMS error (with disparity error cap at 10.010000),Proportion bad pixels (error less than 0.001000),Proportion bad pixels (error less than 2.010000),Proportion bad pixels (error less than 5.010000),Proportion bad pixels (error less than 10.010000),Single-Thread CPU output vs. Ground Truth result,Average RMS error_1,Average RMS error (with disparity error cap at 10.010000)_1,Proportion bad pixels (error less than 0.001000)_1,Proportion bad pixels (error less than 2.010000)_1,Proportion bad pixels (error less than 5.010000)_1,Proportion bad pixels (error less than 10.010000)_1,Optimized CPU output vs. Single-Thread CPU result,Average RMS error_2,Average RMS error (with disparity error cap at 10.010000)_2,Proportion bad pixels (error less than 0.001000)_2,Proportion bad pixels (error less than 2.010000)_2,Proportion bad pixels (error less than 5.010000)_2,Proportion bad pixels (error less than 10.010000)_2,Speedup relative to AMD Rome (48 Cores) - FLOAT,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - FLOAT,Speedup relative to AMD Rome (48 Cores) on smallest 3 stereo sets - FLOAT,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - FLOAT,Speedup w/ templated disparity count (known at compile-time) - FLOAT,Speedup over AVX256 CPU vectorization - FLOAT,Speedup using CPU vectorization - FLOAT,Speedup using double-precision relative to float (actually slowdown),Speedup using half-precision relative to float,Speedup relative to AMD Rome (48 Cores) - All Runs,Single-Thread (Orig Imp) speedup relative to AMD Rome (48 Cores) - All Runs,Speedup Over Default OMP Thread Count / CUDA Thread Block Dimensions - All Runs,Speedup w/ templated disparity count (known at compile-time) - All Runs,
5,conesHalfSize,FLOAT,16,8,YES,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX256,900,750,0.000000,0.001544,0.001298,0.000313,0.000119,0.000142,YES,YES,YES,YES,YES,0.001874,0.000482,0.000482,0.041486,0.009355,0.009354,YES,0.003196,0.000000,0.058111,0.000116,0.032131,0.006477,0.001927,0.000623,0.000453,YES,YES,YES,YES,YES,0.000000,0.006471,0.001645,0.000816,0.000400,YES,YES,YES,YES,YES,0.058143,0.058260,0.058442,0.058442,8.542774,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.915835,1.195946,No Data,0.889064,1.059439,1.000000,2.567116,0.462423,1.885031,3.915835,1.195946,0.889064,1.059439,
5,conesHalfSize,FLOAT,16,8,NO,128,5,7,17.066668,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX256,900,750,0.000000,0.001863,0.001366,0.000296,0.000124,0.000190,YES,YES,YES,YES,YES,0.001966,0.000500,0.000499,0.044173,0.009952,0.009951,YES,0.003039,0.000000,0.061624,0.000080,0.033877,0.007262,0.002198,0.000672,0.000457,YES,YES,YES,YES,YES,0.000000,0.006962,0.001810,0.000728,0.000422,YES,YES,YES,YES,YES,0.061658,0.061736,0.061916,0.061916,8.545987,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,4.300188,4.300188,0.691908,0.197144,0.147879,0.107778,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.739442,1.200224,No Data,0.938800,No Data,1.000000,2.552990,0.575892,2.000169,3.739442,1.200224,0.938800,No Data,
6,conesFullSizeCropped,FLOAT,16,8,YES,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX256,900,750,0.000000,0.003033,0.004155,0.000762,0.000189,0.000245,YES,YES,YES,YES,YES,0.005391,0.000709,0.000709,0.099480,0.022191,0.022190,YES,0.008432,0.000000,0.139479,0.000065,0.081108,0.012912,0.003557,0.001073,0.000739,YES,YES,YES,YES,YES,0.000000,0.016574,0.003414,0.001544,0.000692,YES,YES,YES,YES,YES,0.139512,0.139575,0.139757,0.139757,17.251011,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.363441,1.082783,No Data,0.958224,1.037837,1.000000,2.176844,0.489257,1.823918,3.363441,1.082783,0.958224,1.003707,
6,conesFullSizeCropped,FLOAT,64,16,NO,256,5,7,34.133335,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX512,900,750,0.000001,0.003559,0.004946,0.000803,0.000209,0.000292,YES,YES,YES,YES,YES,0.006363,0.000761,0.000760,0.094621,0.027150,0.027149,YES,0.007532,0.000000,0.139941,0.000111,0.077077,0.011387,0.003367,0.001296,0.000935,YES,YES,YES,YES,YES,0.000000,0.020785,0.003755,0.001708,0.000663,YES,YES,YES,YES,YES,0.139984,0.140089,0.140275,0.140275,16.711066,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,17.044764,17.044764,0.594416,0.318496,0.286961,0.265836,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.378758,1.113657,No Data,0.916044,No Data,1.034004,2.218728,0.498886,1.902766,3.378758,1.113657,0.916044,No Data,
0,tsukubaSetHalfSize,DOUBLE,16,8,YES,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,22,AVX256,192,144,0.000000,0.000037,0.000022,0.000016,0.000014,0.000014,YES,YES,YES,YES,YES,0.000067,0.000017,0.000017,0.000450,0.000130,0.000130,YES,0.000036,0.000000,0.000740,0.000013,0.000199,0.000098,0.000059,0.000045,0.000048,YES,YES,YES,YES,YES,0.000000,0.000056,0.000028,0.000024,0.000021,YES,YES,YES,YES,YES,0.000753,0.000766,0.000773,0.000773,0.010403,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.828810,No Data,0.930437,1.067358,2.059259,2.037337,
0,tsukubaSetHalfSize,DOUBLE,64,16,NO,8,5,7,1.066667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,44,AVX512,192,144,0.000000,0.000033,0.000031,0.000026,0.000025,0.000024,YES,YES,YES,YES,YES,0.000107,0.000024,0.000024,0.001099,0.000190,0.000189,YES,0.000072,0.000000,0.001522,0.000023,0.000543,0.000228,0.000126,0.000106,0.000087,YES,YES,YES,YES,YES,0.000000,0.000063,0.000046,0.000038,0.000040,YES,YES,YES,YES,YES,0.001545,0.001569,0.001574,0.001574,0.011465,,0.896918,0.896918,0.759404,0.119900,0.017687,0.000000,,0.897712,0.897712,0.759549,0.120190,0.017650,0.000000,,0.003219,0.003219,0.002025,0.000398,0.000000,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.748817,No Data,1.283259,0.983855,1.236179,No Data,
1,tsukubaSet,DOUBLE,64,16,YES,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,44,AVX512,384,288,0.000000,0.000145,0.000065,0.000039,0.000029,0.000031,YES,YES,YES,YES,YES,0.000164,0.000033,0.000032,0.001671,0.000712,0.000711,YES,0.000109,0.000000,0.002825,0.000025,0.000936,0.000333,0.000170,0.000110,0.000124,YES,YES,YES,YES,YES,0.000000,0.000458,0.000123,0.000062,0.000059,YES,YES,YES,YES,YES,0.002841,0.002866,0.002885,0.002885,0.072265,,1.490207,1.490207,0.399143,0.222937,0.073667,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.578024,No Data,1.278153,1.688415,0.996753,1.580145,
1,tsukubaSet,DOUBLE,64,16,NO,16,5,7,2.133333,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX512,384,288,0.000000,0.000114,0.000103,0.000059,0.000050,0.000051,YES,YES,YES,YES,YES,0.000262,0.000050,0.000050,0.003333,0.000616,0.000616,YES,0.000114,0.000000,0.004481,0.000043,0.001838,0.000746,0.000341,0.000219,0.000185,YES,YES,YES,YES,YES,0.000000,0.000299,0.000154,0.000085,0.000078,YES,YES,YES,YES,YES,0.004497,0.004540,0.004559,0.004559,0.072265,,1.490207,1.490207,0.399143,0.222937,0.073667,0.023248,,1.490623,1.490623,0.399016,0.223054,0.073794,0.023266,,0.004123,0.004123,0.001655,0.000461,0.000335,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.662087,No Data,1.298959,1.698958,1.060567,No Data,
2,venus,DOUBLE,16,8,YES,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX256,434,383,0.000000,0.000229,0.000118,0.000061,0.000053,0.000063,YES,YES,YES,YES,YES,0.000297,0.000062,0.000062,0.002863,0.000855,0.000855,YES,0.000127,0.000000,0.004436,0.000049,0.001504,0.000638,0.000322,0.000221,0.000172,YES,YES,YES,YES,YES,0.000000,0.000557,0.000120,0.000077,0.000098,YES,YES,YES,YES,YES,0.004451,0.004498,0.004530,0.004530,0.288882,,0.446534,0.446534,0.883962,0.025249,0.013987,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.702099,No Data,1.327269,1.505985,1.019865,1.412262,
2,venus,DOUBLE,64,16,NO,21,5,7,2.800000,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX512,434,383,0.000000,0.000175,0.000103,0.000060,0.000055,0.000054,YES,YES,YES,YES,YES,0.000275,0.000058,0.000058,0.004815,0.000839,0.000838,YES,0.000149,0.000000,0.006305,0.000043,0.002696,0.001101,0.000506,0.000294,0.000220,YES,YES,YES,YES,YES,0.000000,0.000520,0.000132,0.000083,0.000093,YES,YES,YES,YES,YES,0.006321,0.006365,0.006398,0.006398,0.289181,,0.446534,0.446534,0.883962,0.025249,0.013987,0.005102,,0.446589,0.446589,0.883968,0.025219,0.013987,0.005102,,0.002184,0.002184,0.001432,0.000168,0.000102,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.577056,No Data,1.471768,1.495119,0.989266,No Data,
3,barn1,DOUBLE,16,8,YES,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX256,432,381,0.000000,0.000239,0.000121,0.000075,0.000059,0.000064,YES,YES,YES,YES,YES,0.000321,0.000085,0.000085,0.003855,0.001163,0.001162,YES,0.000182,0.000000,0.005840,0.000042,0.002122,0.000869,0.000400,0.000274,0.000195,YES,YES,YES,YES,YES,0.000000,0.000750,0.000172,0.000121,0.000123,YES,YES,YES,YES,YES,0.005857,0.005899,0.005929,0.005929,0.489606,,0.500125,0.500125,0.850211,0.039127,0.025742,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.751163,No Data,2.063925,1.309266,1.039869,1.244216,
3,barn1,DOUBLE,16,8,NO,32,5,7,4.266667,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX256,432,381,0.000000,0.000281,0.000122,0.000074,0.000059,0.000066,YES,YES,YES,YES,YES,0.000321,0.000085,0.000085,0.005257,0.001170,0.001170,YES,0.000182,0.000000,0.007281,0.000042,0.003078,0.001171,0.000495,0.000290,0.000212,YES,YES,YES,YES,YES,0.000000,0.000771,0.000170,0.000115,0.000119,YES,YES,YES,YES,YES,0.007298,0.007340,0.007377,0.007377,0.489775,,0.500125,0.500125,0.850211,0.039127,0.025742,0.003682,,0.500357,0.500357,0.850211,0.039139,0.025791,0.003682,,0.001324,0.001324,0.000735,0.000097,0.000073,0.000000,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.623893,No Data,2.153934,1.316879,1.101242,No Data,
4,conesQuarterSize,DOUBLE,16,8,YES,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX256,450,375,0.000000,0.000482,0.000219,0.000109,0.000089,0.000094,YES,YES,YES,YES,YES,0.000518,0.000187,0.000187,0.007586,0.002769,0.002768,YES,0.000305,0.000000,0.011874,0.000042,0.004565,0.001677,0.000705,0.000377,0.000267,YES,YES,YES,YES,YES,0.000000,0.001865,0.000446,0.000248,0.000231,YES,YES,YES,YES,YES,0.011892,0.011933,0.011964,0.011964,1.174927,,2.345647,2.345647,0.790667,0.161689,0.112012,0.073831,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.009695,0.009695,0.004409,0.001061,0.000172,0.000172,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.659278,No Data,4.077519,1.117457,0.994226,1.106260,
4,conesQuarterSize,DOUBLE,16,8,NO,64,5,7,8.533334,15.000000,0.100000,0.000000,1,1,YES,Optimized CPU,88,AVX256,450,375,0.000000,0.000468,0.000220,0.000110,0.000093,0.000105,YES,YES,YES,YES,YES,0.000526,0.000184,0.000183,0.008812,0.002872,0.002872,YES,0.000282,0.000000,0.013141,0.000040,0.005464,0.001902,0.000764,0.000391,0.000277,YES,YES,YES,YES,YES,0.000000,0.001961,0.000432,0.000259,0.000237,YES,YES,YES,YES,YES,0.013161,0.013202,0.013235,0.013235,1.173134,,2.345647,2.345647,0.790667,0.161689,0.112012,0.073831,,2.344841,2.344841,0.790726,0.161695,0.111479,0.073938,,0.009695,0.009695,0.004409,0.001061,0.000172,0.000172,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.626934,No Data,3.794035,1.112600,1.039947,No Data,
